ANIO,MES,PROVINCIA,DISTRITO,TIPO_DELITO,NIVEL_RIESGO_REAL,NIVEL_RIESGO_PREDICHO,TASA_REAL,TASA_PREDICHA,DELITOS_ESTIMADOS
2025,4,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,MEDIO,MEDIO,9.646,8.787586986015622,4
2025,4,PATAZ,TAURIJA,Extorsión,BAJO,BAJO,3.615,4.195991645292098,1
2025,4,PATAZ,TAYABAMBA,Extorsión,BAJO,BAJO,1.391,1.3839989709686527,2
2025,4,PATAZ,TAYABAMBA,Hurto,BAJO,BAJO,2.087,1.416940151822722,2
2025,4,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,MEDIO,BAJO,6.26,2.578800997920585,4
2025,4,TRUJILLO,TRUJILLO,Estafa,ALTO,ALTO,3.082,2.6469315506691626,87
2025,4,TRUJILLO,TRUJILLO,Extorsión,ALTO,ALTO,3.478,3.482465789956403,114
2025,4,TRUJILLO,TRUJILLO,Hurto,ALTO,ALTO,10.587,13.673020043508016,448
2025,4,TRUJILLO,TRUJILLO,Robo,ALTO,ALTO,2.258,5.1389776522044395,168
2025,4,TRUJILLO,TRUJILLO,Secuestro,BAJO,BAJO,0.031,0.06120541562273887,2
2025,4,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,ALTO,ALTO,5.949,6.322703529352453,207
2025,4,BOLIVAR,UCHUMARCA,Violencia contra la mujer e integrantes,BAJO,BAJO,4.09,4.358700659696623,1
2025,4,OTUZCO,USQUIL,Violencia contra la mujer e integrantes,BAJO,BAJO,1.189,0.9655699651638304,2
2025,4,TRUJILLO,VICTOR LARCO HERRERA,Estafa,MEDIO,BAJO,0.907,0.5658738741611399,4
2025,4,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,MEDIO,MEDIO,0.648,0.6324987118748432,5
2025,4,TRUJILLO,VICTOR LARCO HERRERA,Hurto,ALTO,MEDIO,2.073,2.199683767038263,17
2025,4,TRUJILLO,VICTOR LARCO HERRERA,Robo,BAJO,BAJO,0.259,0.9254389782150544,7
2025,4,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,ALTO,ALTO,2.721,3.2994258099887968,25
2025,4,VIRU,VIRU,Estafa,MEDIO,MEDIO,0.583,0.6010481961514356,5
2025,4,VIRU,VIRU,Extorsión,ALTO,ALTO,1.865,1.8204825875079647,16
2025,4,VIRU,VIRU,Hurto,ALTO,ALTO,3.147,2.2427783868199618,19
2025,4,VIRU,VIRU,Robo,MEDIO,ALTO,1.049,2.1672385436292907,19
2025,4,VIRU,VIRU,Violencia contra la mujer e integrantes,ALTO,ALTO,2.914,4.222801889971297,36
2025,5,OTUZCO,AGALLPAMPA,Hurto,BAJO,BAJO,1.082,1.2908972413242867,1
2025,5,ASCOPE,ASCOPE,Estafa,BAJO,BAJO,1.534,1.9756263628452777,1
2025,5,ASCOPE,ASCOPE,Extorsión,MEDIO,BAJO,6.137,3.2929125916143374,2
2025,5,ASCOPE,ASCOPE,Hurto,BAJO,BAJO,3.068,2.5595145802868555,2
2025,5,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,10.739,8.264222193431126,5
2025,5,BOLIVAR,BOLIVAR,Violencia contra la mujer e integrantes,BAJO,BAJO,2.506,2.9070112234453096,1
2025,5,ASCOPE,CASA GRANDE,Extorsión,ALTO,MEDIO,5.013,3.15191442120325,10
2025,5,ASCOPE,CASA GRANDE,Hurto,BAJO,MEDIO,0.627,1.5489411607675614,5
2025,5,ASCOPE,CASA GRANDE,Robo,MEDIO,BAJO,1.88,1.593807901243609,5
2025,5,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,4.073,4.590823785500978,15
2025,5,GRAN CHIMU,CASCAS,Hurto,BAJO,BAJO,1.534,1.177505815578923,2
2025,5,GRAN CHIMU,CASCAS,Robo,BAJO,BAJO,0.767,1.0684396590412963,1
2025,5,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,BAJO,BAJO,1.534,2.7153712861894745,4
2025,5,VIRU,CHAO,Estafa,BAJO,BAJO,0.392,0.5759415353647338,3
2025,5,VIRU,CHAO,Extorsión,MEDIO,MEDIO,1.958,3.0653848522984157,16
2025,5,VIRU,CHAO,Hurto,MEDIO,MEDIO,1.958,2.398478525169901,12
2025,5,VIRU,CHAO,Robo,MEDIO,MEDIO,1.762,2.510162047240342,13
2025,5,VIRU,CHAO,Violencia contra la mujer e integrantes,ALTO,ALTO,4.502,4.654443267307522,24
2025,5,CHEPEN,CHEPEN,Estafa,MEDIO,MEDIO,1.902,1.5761493129710862,8
2025,5,CHEPEN,CHEPEN,Extorsión,ALTO,MEDIO,3.233,2.0390633802076295,11
2025,5,CHEPEN,CHEPEN,Hurto,ALTO,MEDIO,3.233,2.9296239139668954,15
2025,5,CHEPEN,CHEPEN,Robo,MEDIO,MEDIO,2.092,2.1320173804962868,11
2025,5,CHEPEN,CHEPEN,Secuestro,BAJO,BAJO,0.57,0.6755856714059454,4
2025,5,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,ALTO,ALTO,3.043,5.364376426359482,28
2025,5,ASCOPE,CHICAMA,Extorsión,MEDIO,MEDIO,3.547,2.576610679986972,4
2025,5,ASCOPE,CHICAMA,Hurto,MEDIO,BAJO,2.364,1.6047510182668905,3
2025,5,ASCOPE,CHICAMA,Robo,BAJO,BAJO,1.773,1.4156991391401514,2
2025,5,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,7.684,6.2658539555936255,11
2025,5,ASCOPE,CHOCOPE,Estafa,BAJO,BAJO,1.041,1.1980160054982538,1
2025,5,ASCOPE,CHOCOPE,Extorsión,MEDIO,MEDIO,7.289,5.020132967680801,5
2025,5,ASCOPE,CHOCOPE,Hurto,BAJO,BAJO,2.082,2.018783934815023,2
2025,5,GRAN CHIMU,COMPIN,Hurto,BAJO,BAJO,4.847,6.16656324389234,1
2025,5,GRAN CHIMU,COMPIN,Violencia contra la mujer e integrantes,BAJO,BAJO,4.847,5.489719268389994,1
2025,5,SANCHEZ CARRION,CURGOS,Extorsión,BAJO,BAJO,1.192,1.509624427981501,1
2025,5,SANCHEZ CARRION,CURGOS,Violencia contra la mujer e integrantes,BAJO,BAJO,1.192,1.488461390050546,1
2025,5,TRUJILLO,EL PORVENIR,Estafa,ALTO,ALTO,0.956,1.0300824239223756,23
2025,5,TRUJILLO,EL PORVENIR,Extorsión,ALTO,ALTO,1.593,1.804152917450175,40
2025,5,TRUJILLO,EL PORVENIR,Hurto,ALTO,ALTO,1.775,1.8745044965830933,41
2025,5,TRUJILLO,EL PORVENIR,Robo,ALTO,ALTO,0.774,1.4188765147643811,31
2025,5,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,ALTO,ALTO,2.549,3.273475830125746,72
2025,5,TRUJILLO,FLORENCIA DE MORA,Estafa,MEDIO,BAJO,1.1,0.7858920221752473,3
2025,5,TRUJILLO,FLORENCIA DE MORA,Extorsión,MEDIO,MEDIO,3.299,3.760765002262148,14
2025,5,TRUJILLO,FLORENCIA DE MORA,Hurto,ALTO,ALTO,10.446,7.521211534212188,27
2025,5,TRUJILLO,FLORENCIA DE MORA,Robo,MEDIO,MEDIO,1.649,2.8794473448956093,10
2025,5,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,ALTO,ALTO,10.171,7.980496781058417,29
2025,5,PACASMAYO,GUADALUPE,Estafa,BAJO,BAJO,0.414,0.3773474674982605,2
2025,5,PACASMAYO,GUADALUPE,Extorsión,ALTO,MEDIO,3.73,2.361540086465529,11
2025,5,PACASMAYO,GUADALUPE,Hurto,MEDIO,MEDIO,3.108,2.434523570261517,12
2025,5,PACASMAYO,GUADALUPE,Robo,MEDIO,MEDIO,1.243,1.7754170573851487,9
2025,5,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,ALTO,ALTO,5.803,5.5339559487870424,27
2025,5,VIRU,GUADALUPITO,Extorsión,BAJO,BAJO,1.397,2.1709508747574024,2
2025,5,VIRU,GUADALUPITO,Hurto,MEDIO,BAJO,9.781,3.7256049520654444,3
2025,5,VIRU,GUADALUPITO,Robo,MEDIO,BAJO,5.589,3.0743983337954366,2
2025,5,VIRU,GUADALUPITO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,12.575,11.019564141449331,8
2025,5,SANCHEZ CARRION,HUAMACHUCO,Estafa,MEDIO,MEDIO,0.556,0.5995424778547704,4
2025,5,SANCHEZ CARRION,HUAMACHUCO,Extorsión,BAJO,MEDIO,0.417,0.5446533466261393,4
2025,5,SANCHEZ CARRION,HUAMACHUCO,Hurto,MEDIO,MEDIO,1.111,1.378170004422134,10
2025,5,SANCHEZ CARRION,HUAMACHUCO,Robo,BAJO,BAJO,0.417,0.6914364835964077,5
2025,5,SANCHEZ CARRION,HUAMACHUCO,Secuestro,MEDIO,BAJO,0.556,0.2492113057210945,2
2025,5,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,ALTO,ALTO,5.139,4.176026021814319,30
2025,5,PATAZ,HUANCASPATA,Estafa,BAJO,BAJO,1.628,1.7115100677114667,1
2025,5,PATAZ,HUANCASPATA,Violencia contra la mujer e integrantes,BAJO,BAJO,1.628,2.0773936505572324,1
2025,5,TRUJILLO,HUANCHACO,Estafa,MEDIO,MEDIO,0.666,0.7017466908290921,6
2025,5,TRUJILLO,HUANCHACO,Extorsión,MEDIO,ALTO,1.332,1.4296773677976604,13
2025,5,TRUJILLO,HUANCHACO,Hurto,ALTO,ALTO,3.663,2.746517823391662,25
2025,5,TRUJILLO,HUANCHACO,Robo,MEDIO,ALTO,0.666,2.0418375259423938,18
2025,5,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,ALTO,ALTO,4.44,5.32577282358848,48
2025,5,OTUZCO,HUARANCHAL,Robo,BAJO,BAJO,2.202,2.317283597015615,1
2025,5,PATAZ,HUAYLILLAS,Violencia contra la mujer e integrantes,BAJO,BAJO,2.813,2.6883677285243257,1
2025,5,PACASMAYO,JEQUETEPEQUE,Estafa,BAJO,BAJO,2.538,2.723459283095661,1
2025,5,PACASMAYO,JEQUETEPEQUE,Extorsión,MEDIO,MEDIO,17.766,9.040127381914385,4
2025,5,PACASMAYO,JEQUETEPEQUE,Hurto,BAJO,BAJO,2.538,3.9359800791754513,2
2025,5,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,MEDIO,BAJO,10.152,8.866057277662398,3
2025,5,JULCAN,JULCAN,Extorsión,BAJO,BAJO,3.002,2.748405587023891,3
2025,5,JULCAN,JULCAN,Robo,BAJO,BAJO,2.001,2.3613394972798334,2
2025,5,JULCAN,JULCAN,Violencia contra la mujer e integrantes,MEDIO,BAJO,5.003,2.7906174188466184,3
2025,5,TRUJILLO,LA ESPERANZA,Estafa,MEDIO,MEDIO,0.625,0.787737396231664,16
2025,5,TRUJILLO,LA ESPERANZA,Extorsión,ALTO,ALTO,2.114,1.828779333682279,38
2025,5,TRUJILLO,LA ESPERANZA,Hurto,ALTO,ALTO,2.642,2.9168849630139557,61
2025,5,TRUJILLO,LA ESPERANZA,Robo,ALTO,ALTO,0.913,1.7242633953507864,36
2025,5,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,ALTO,ALTO,2.931,3.4335045017539203,71
2025,5,TRUJILLO,LAREDO,Estafa,BAJO,BAJO,0.248,0.42665345314661873,2
2025,5,TRUJILLO,LAREDO,Extorsión,MEDIO,MEDIO,1.737,1.9978556785195039,8
2025,5,TRUJILLO,LAREDO,Hurto,MEDIO,MEDIO,2.978,2.5927568747511396,10
2025,5,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,MEDIO,ALTO,3.227,4.691354559702985,19
2025,5,ASCOPE,MAGDALENA DE CAO,Extorsión,BAJO,BAJO,2.973,2.92067518573122,1
2025,5,ASCOPE,MAGDALENA DE CAO,Hurto,BAJO,BAJO,5.945,6.195789879962025,2
2025,5,ASCOPE,MAGDALENA DE CAO,Robo,BAJO,BAJO,8.918,6.242215173344295,2
2025,5,TRUJILLO,MOCHE,Estafa,BAJO,MEDIO,0.237,0.7878643798972081,3
2025,5,TRUJILLO,MOCHE,Extorsión,MEDIO,MEDIO,1.186,1.2201014328693895,5
2025,5,TRUJILLO,MOCHE,Hurto,ALTO,ALTO,8.062,7.292303726373446,31
2025,5,TRUJILLO,MOCHE,Robo,MEDIO,MEDIO,2.371,1.8777613456890447,8
2025,5,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,ALTO,ALTO,5.928,7.043813014020461,30
2025,5,OTUZCO,OTUZCO,Estafa,BAJO,BAJO,0.392,0.49118857892494533,1
2025,5,OTUZCO,OTUZCO,Extorsión,BAJO,BAJO,0.783,0.769288026925615,2
2025,5,OTUZCO,OTUZCO,Hurto,MEDIO,BAJO,1.566,0.9853598702003802,3
2025,5,OTUZCO,OTUZCO,Robo,BAJO,MEDIO,0.783,1.4032229920730883,4
2025,5,OTUZCO,OTUZCO,Secuestro,BAJO,BAJO,0.392,0.4092865328958889,1
2025,5,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,ALTO,MEDIO,7.048,4.881002691020854,12
2025,5,CHEPEN,PACANGA,Estafa,BAJO,BAJO,0.751,0.6436262413658952,2
2025,5,CHEPEN,PACANGA,Extorsión,MEDIO,MEDIO,1.502,2.2034852616713563,6
2025,5,CHEPEN,PACANGA,Hurto,MEDIO,MEDIO,2.253,3.1143405236872232,8
2025,5,CHEPEN,PACANGA,Robo,MEDIO,BAJO,1.502,1.982257422824974,5
2025,5,CHEPEN,PACANGA,Violencia contra la mujer e integrantes,ALTO,ALTO,6.758,8.403839894300138,22
2025,5,PACASMAYO,PACASMAYO,Estafa,MEDIO,MEDIO,1.608,1.2694061628842492,4
2025,5,PACASMAYO,PACASMAYO,Extorsión,MEDIO,MEDIO,2.574,3.292278551622914,10
2025,5,PACASMAYO,PACASMAYO,Hurto,MEDIO,MEDIO,3.86,4.32320434031235,13
2025,5,PACASMAYO,PACASMAYO,Robo,BAJO,MEDIO,0.322,1.6090273541042817,5
2025,5,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,ALTO,ALTO,5.79,7.051570761443488,22
2025,5,ASCOPE,PAIJAN,Extorsión,MEDIO,MEDIO,1.776,2.1331107644481366,6
2025,5,ASCOPE,PAIJAN,Hurto,BAJO,BAJO,0.355,1.3601707880394691,4
2025,5,ASCOPE,PAIJAN,Robo,BAJO,MEDIO,0.355,1.4608807682763993,4
2025,5,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,MEDIO,MEDIO,2.487,4.057259319516316,11
2025,5,PATAZ,PARCOY,Hurto,BAJO,MEDIO,1.191,1.6783756596687152,4
2025,5,PATAZ,PARCOY,Violencia contra la mujer e integrantes,MEDIO,MEDIO,1.985,1.933078648914638,5
2025,5,PATAZ,PATAZ,Extorsión,BAJO,BAJO,1.057,1.246947565122605,1
2025,5,PATAZ,PATAZ,Hurto,MEDIO,BAJO,4.226,3.166893094575596,3
2025,5,PATAZ,PATAZ,Robo,BAJO,BAJO,1.057,1.7209748288330844,2
2025,5,PATAZ,PATAZ,Violencia contra la mujer e integrantes,BAJO,BAJO,1.057,1.5592963341803932,1
2025,5,TRUJILLO,POROTO,Extorsión,BAJO,BAJO,3.338,3.531602162111518,1
2025,5,TRUJILLO,POROTO,Hurto,BAJO,BAJO,3.338,4.58660049460173,1
2025,5,TRUJILLO,POROTO,Robo,BAJO,BAJO,3.338,4.1658825417497605,1
2025,5,CHEPEN,PUEBLO NUEVO,Estafa,BAJO,BAJO,0.643,0.7016481275053127,1
2025,5,CHEPEN,PUEBLO NUEVO,Extorsión,MEDIO,MEDIO,3.859,2.0322066645031676,3
2025,5,CHEPEN,PUEBLO NUEVO,Robo,BAJO,BAJO,1.286,1.479223203906689,2
2025,5,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,BAJO,BAJO,1.93,2.672812416508289,4
2025,5,ASCOPE,RAZURI,Estafa,BAJO,BAJO,1.02,1.1904700323579023,1
2025,5,ASCOPE,RAZURI,Extorsión,BAJO,BAJO,1.02,1.5844118178091722,2
2025,5,ASCOPE,RAZURI,Hurto,BAJO,BAJO,2.039,2.115088226263197,2
2025,5,ASCOPE,RAZURI,Violencia contra la mujer e integrantes,BAJO,BAJO,3.059,2.0999533605419747,2
2025,5,TRUJILLO,SALAVERRY,Estafa,BAJO,BAJO,1.412,1.179625496206616,3
2025,5,TRUJILLO,SALAVERRY,Extorsión,BAJO,BAJO,1.412,0.9452744267122775,2
2025,5,TRUJILLO,SALAVERRY,Hurto,MEDIO,MEDIO,3.766,3.247582198572772,7
2025,5,TRUJILLO,SALAVERRY,Violencia contra la mujer e integrantes,MEDIO,MEDIO,2.354,4.682787853072438,10
2025,5,OTUZCO,SALPO,Hurto,BAJO,BAJO,1.765,2.0970452179793666,1
2025,5,PACASMAYO,SAN JOSE,Extorsión,BAJO,BAJO,1.538,1.371115065194212,2
2025,5,PACASMAYO,SAN JOSE,Robo,BAJO,BAJO,1.538,2.339057780042356,3
2025,5,PACASMAYO,SAN JOSE,Violencia contra la mujer e integrantes,BAJO,MEDIO,0.769,4.091865824579835,5
2025,5,PACASMAYO,SAN PEDRO DE LLOC,Estafa,BAJO,BAJO,1.163,0.8221104251836634,1
2025,5,PACASMAYO,SAN PEDRO DE LLOC,Extorsión,BAJO,BAJO,1.745,1.4220561066214252,2
2025,5,PACASMAYO,SAN PEDRO DE LLOC,Hurto,MEDIO,MEDIO,6.98,4.8270703781543345,8
2025,5,PACASMAYO,SAN PEDRO DE LLOC,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.817,5.4821794119710034,9
2025,5,ASCOPE,SANTIAGO DE CAO,Extorsión,MEDIO,MEDIO,2.483,2.0408042962411814,4
2025,5,ASCOPE,SANTIAGO DE CAO,Hurto,BAJO,MEDIO,0.993,3.094201154002452,6
2025,5,ASCOPE,SANTIAGO DE CAO,Robo,BAJO,BAJO,0.497,1.703894432349996,3
2025,5,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,BAJO,MEDIO,0.497,5.229817185795557,11
2025,5,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Extorsión,BAJO,BAJO,0.467,0.5784656552513951,1
2025,5,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Hurto,BAJO,BAJO,0.467,1.6217052325990502,3
2025,5,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Robo,BAJO,BAJO,0.467,0.6292464877218542,1
2025,5,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,3.268,2.7983076528086777,6
2025,5,SANCHEZ CARRION,SARIN,Secuestro,BAJO,BAJO,1.035,1.1316178994932085,1
2025,5,SANCHEZ CARRION,SARIN,Violencia contra la mujer e integrantes,BAJO,BAJO,2.069,1.6037508258390094,2
2025,5,GRAN CHIMU,SAYAPULLO,Hurto,BAJO,BAJO,1.574,1.8485201892966134,1
2025,5,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,BAJO,BAJO,2.411,3.518103456802938,1
2025,5,PATAZ,TAYABAMBA,Estafa,BAJO,BAJO,0.696,0.7993560760817414,1
2025,5,PATAZ,TAYABAMBA,Extorsión,BAJO,BAJO,0.696,0.9024348356324278,1
2025,5,PATAZ,TAYABAMBA,Hurto,BAJO,BAJO,1.391,1.3016113224018377,2
2025,5,PATAZ,TAYABAMBA,Robo,BAJO,BAJO,0.696,0.8744810097824786,1
2025,5,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.565,6.732164527566352,10
2025,5,TRUJILLO,TRUJILLO,Estafa,ALTO,ALTO,2.41,2.6914847512853113,88
2025,5,TRUJILLO,TRUJILLO,Extorsión,ALTO,ALTO,3.478,3.382474766359629,111
2025,5,TRUJILLO,TRUJILLO,Hurto,ALTO,ALTO,9.58,13.673020043508016,448
2025,5,TRUJILLO,TRUJILLO,Robo,ALTO,ALTO,2.441,4.921115311105966,161
2025,5,TRUJILLO,TRUJILLO,Secuestro,BAJO,BAJO,0.031,0.06234164555387755,2
2025,5,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,ALTO,ALTO,5.553,6.405253987394412,210
2025,5,OTUZCO,USQUIL,Hurto,BAJO,BAJO,0.396,0.5149228306671602,1
2025,5,OTUZCO,USQUIL,Robo,BAJO,BAJO,0.396,0.5078296499250481,1
2025,5,OTUZCO,USQUIL,Secuestro,BAJO,BAJO,0.396,0.4636617163072836,1
2025,5,OTUZCO,USQUIL,Violencia contra la mujer e integrantes,BAJO,BAJO,0.396,0.9309709108419494,2
2025,5,TRUJILLO,VICTOR LARCO HERRERA,Estafa,MEDIO,MEDIO,1.037,0.7890108126565033,6
2025,5,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,MEDIO,MEDIO,0.648,0.6007006945112088,5
2025,5,TRUJILLO,VICTOR LARCO HERRERA,Hurto,ALTO,MEDIO,2.462,2.079025069477075,16
2025,5,TRUJILLO,VICTOR LARCO HERRERA,Robo,MEDIO,BAJO,1.425,0.8627042472526364,7
2025,5,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,ALTO,ALTO,3.24,3.0988446190861554,24
2025,5,VIRU,VIRU,Estafa,MEDIO,MEDIO,0.466,0.7041302836364177,6
2025,5,VIRU,VIRU,Extorsión,ALTO,ALTO,3.03,1.6774925260985694,14
2025,5,VIRU,VIRU,Hurto,ALTO,ALTO,2.797,2.930445782965377,25
2025,5,VIRU,VIRU,Robo,MEDIO,MEDIO,1.515,2.0493294204097734,18
2025,5,VIRU,VIRU,Secuestro,BAJO,BAJO,0.117,0.1423557972724872,1
2025,5,VIRU,VIRU,Violencia contra la mujer e integrantes,ALTO,ALTO,2.797,4.265285173204776,37
2025,6,OTUZCO,AGALLPAMPA,Robo,BAJO,BAJO,1.082,1.283000119722353,1
2025,6,ASCOPE,ASCOPE,Hurto,BAJO,BAJO,1.534,2.490200815144556,2
2025,6,ASCOPE,ASCOPE,Robo,BAJO,BAJO,1.534,2.5573980438786212,2
2025,6,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,BAJO,BAJO,1.534,4.137152582047787,3
2025,6,BOLIVAR,BOLIVAR,Violencia contra la mujer e integrantes,BAJO,BAJO,2.506,3.1668886943115977,1
2025,6,JULCAN,CARABAMBA,Hurto,BAJO,BAJO,1.726,2.0718282745604064,1
2025,6,JULCAN,CARABAMBA,Violencia contra la mujer e integrantes,BAJO,BAJO,1.726,2.194970560314779,1
2025,6,ASCOPE,CASA GRANDE,Estafa,BAJO,BAJO,0.313,0.5188521466817386,2
2025,6,ASCOPE,CASA GRANDE,Extorsión,MEDIO,MEDIO,3.133,3.0978787480672416,10
2025,6,ASCOPE,CASA GRANDE,Hurto,BAJO,BAJO,0.313,1.3099318619069715,4
2025,6,ASCOPE,CASA GRANDE,Robo,MEDIO,MEDIO,2.82,1.6397087906744423,5
2025,6,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,3.759,3.956658674664945,13
2025,6,GRAN CHIMU,CASCAS,Extorsión,BAJO,BAJO,1.534,1.751545827057643,2
2025,6,GRAN CHIMU,CASCAS,Hurto,BAJO,BAJO,1.534,2.3293931156068832,3
2025,6,GRAN CHIMU,CASCAS,Robo,BAJO,BAJO,0.767,1.079090716820107,1
2025,6,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,MEDIO,MEDIO,6.135,6.428463926596495,8
2025,6,VIRU,CHAO,Estafa,BAJO,BAJO,0.196,0.5837222550682789,3
2025,6,VIRU,CHAO,Extorsión,ALTO,ALTO,4.307,2.953454008149937,15
2025,6,VIRU,CHAO,Hurto,MEDIO,MEDIO,2.741,2.565002485595847,13
2025,6,VIRU,CHAO,Robo,MEDIO,MEDIO,1.175,2.167924393362149,11
2025,6,VIRU,CHAO,Violencia contra la mujer e integrantes,ALTO,ALTO,4.111,5.052231499543689,26
2025,6,OTUZCO,CHARAT,Robo,BAJO,BAJO,3.946,3.902466734866823,1
2025,6,CHEPEN,CHEPEN,Estafa,MEDIO,MEDIO,0.951,0.8662832888996607,5
2025,6,CHEPEN,CHEPEN,Extorsión,MEDIO,MEDIO,2.092,2.3687221965256593,12
2025,6,CHEPEN,CHEPEN,Hurto,ALTO,MEDIO,3.043,2.8378846285264876,15
2025,6,CHEPEN,CHEPEN,Robo,MEDIO,MEDIO,2.472,3.1844704084974675,17
2025,6,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,MEDIO,ALTO,2.282,4.70805414064379,25
2025,6,ASCOPE,CHICAMA,Extorsión,BAJO,BAJO,0.591,2.060661916248954,3
2025,6,ASCOPE,CHICAMA,Hurto,MEDIO,BAJO,2.364,1.9126839277579617,3
2025,6,ASCOPE,CHICAMA,Robo,BAJO,BAJO,1.182,1.4280529726598281,2
2025,6,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,2.955,5.298120838410501,9
2025,6,PATAZ,CHILLIA,Extorsión,BAJO,BAJO,0.744,1.1011537165088348,1
2025,6,PATAZ,CHILLIA,Violencia contra la mujer e integrantes,BAJO,BAJO,0.744,0.9505630264330036,1
2025,6,ASCOPE,CHOCOPE,Estafa,BAJO,BAJO,1.041,1.1650491509905607,1
2025,6,ASCOPE,CHOCOPE,Extorsión,MEDIO,BAJO,4.165,2.803367067769329,3
2025,6,ASCOPE,CHOCOPE,Robo,BAJO,BAJO,2.082,1.9775505055324454,2
2025,6,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,MEDIO,BAJO,7.289,2.3887374592508803,2
2025,6,SANCHEZ CARRION,CHUGAY,Secuestro,BAJO,BAJO,0.521,0.6062136761369323,1
2025,6,SANCHEZ CARRION,CURGOS,Secuestro,BAJO,BAJO,1.192,1.232289136107611,1
2025,6,SANCHEZ CARRION,CURGOS,Violencia contra la mujer e integrantes,BAJO,BAJO,2.384,2.425284589275648,2
2025,6,TRUJILLO,EL PORVENIR,Estafa,MEDIO,ALTO,0.546,0.9376423106842355,21
2025,6,TRUJILLO,EL PORVENIR,Extorsión,ALTO,ALTO,1.593,1.7557422906586304,39
2025,6,TRUJILLO,EL PORVENIR,Hurto,ALTO,ALTO,1.32,1.774338333596066,39
2025,6,TRUJILLO,EL PORVENIR,Robo,ALTO,ALTO,0.819,1.4904727609217325,33
2025,6,TRUJILLO,EL PORVENIR,Secuestro,BAJO,BAJO,0.046,0.054648186508212813,1
2025,6,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,ALTO,ALTO,2.686,2.6881417673301002,59
2025,6,TRUJILLO,FLORENCIA DE MORA,Estafa,MEDIO,MEDIO,1.649,1.7938912329015875,7
2025,6,TRUJILLO,FLORENCIA DE MORA,Extorsión,MEDIO,MEDIO,1.924,3.02966732810416,11
2025,6,TRUJILLO,FLORENCIA DE MORA,Hurto,ALTO,ALTO,11.821,10.48035539520324,38
2025,6,TRUJILLO,FLORENCIA DE MORA,Robo,MEDIO,MEDIO,4.123,2.672055980849209,10
2025,6,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,ALTO,ALTO,11.546,10.720449196588888,39
2025,6,PACASMAYO,GUADALUPE,Estafa,BAJO,BAJO,0.207,0.3700864346081236,2
2025,6,PACASMAYO,GUADALUPE,Extorsión,ALTO,MEDIO,3.937,2.6689192050434984,13
2025,6,PACASMAYO,GUADALUPE,Hurto,MEDIO,MEDIO,2.487,2.918226548481348,14
2025,6,PACASMAYO,GUADALUPE,Robo,MEDIO,MEDIO,2.28,1.726606513098557,8
