ANIO,MES,PROVINCIA,DISTRITO,TIPO_DELITO,POBLACION,DENSIDAD_POB,LAG_1,LAG_3,PROMEDIO_MOVIL_3M,VAR_INTERANUAL,CANTIDAD_DELITOS,TASA_DELITOS_10K,NIVEL_RIESGO
2023,3,OTUZCO,USQUIL,Hurto,25490,57.2,0,0,0.0,0,1,0.392,BAJO
2023,3,OTUZCO,USQUIL,Violencia contra la mujer e integrantes,25490,57.2,6,1,2.67,1,4,1.569,MEDIO
2023,3,TRUJILLO,VICTOR LARCO HERRERA,Estafa,74907,4156.9,3,5,3.67,0,2,0.267,BAJO
2023,3,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,74907,4156.9,5,3,4.0,2,4,0.534,MEDIO
2023,3,TRUJILLO,VICTOR LARCO HERRERA,Hurto,74907,4156.9,22,23,23.33,10,18,2.403,ALTO
2023,3,TRUJILLO,VICTOR LARCO HERRERA,Robo,74907,4156.9,13,12,12.33,2,8,1.068,MEDIO
2023,3,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,74907,4156.9,35,31,31.67,17,38,5.073,ALTO
2023,3,VIRU,VIRU,Estafa,80877,75.1,6,3,4.0,1,6,0.742,MEDIO
2023,3,VIRU,VIRU,Extorsión,80877,75.1,5,6,6.67,3,9,1.113,MEDIO
2023,3,VIRU,VIRU,Hurto,80877,75.1,17,16,15.0,16,28,3.462,ALTO
2023,3,VIRU,VIRU,Robo,80877,75.1,29,32,28.0,9,32,3.957,ALTO
2023,3,VIRU,VIRU,Secuestro,80877,75.1,0,0,0.0,1,1,0.124,BAJO
2023,3,VIRU,VIRU,Violencia contra la mujer e integrantes,80877,75.1,51,56,50.67,-19,41,5.069,ALTO
2023,4,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,9395,36.3,1,0,0.33,3,3,3.193,BAJO
2023,4,SANTIAGO DE CHUCO,ANGASMARCA,Estafa,7301,47.7,0,0,0.0,2,2,2.739,BAJO
2023,4,SANTIAGO DE CHUCO,ANGASMARCA,Hurto,7301,47.7,0,0,0.33,2,2,2.739,BAJO
2023,4,ASCOPE,ASCOPE,Extorsión,6558,22.5,2,1,2.0,0,3,4.575,BAJO
2023,4,ASCOPE,ASCOPE,Robo,6558,22.5,0,3,2.0,-2,1,1.525,BAJO
2023,4,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,6558,22.5,8,8,5.67,0,3,4.575,BAJO
2023,4,BOLIVAR,BAMBAMARCA,Violencia contra la mujer e integrantes,3331,7.9,0,1,0.33,2,2,6.004,BAJO
2023,4,SANTIAGO DE CHUCO,CACHICADAN,Hurto,7350,27.5,0,0,0.0,1,1,1.361,BAJO
2023,4,SANTIAGO DE CHUCO,CACHICADAN,Violencia contra la mujer e integrantes,7350,27.5,0,0,0.0,1,2,2.721,BAJO
2023,4,JULCAN,CARABAMBA,Hurto,5937,22.1,1,0,0.33,1,1,1.684,BAJO
2023,4,ASCOPE,CASA GRANDE,Extorsión,31603,51.3,12,13,12.0,13,17,5.379,ALTO
2023,4,ASCOPE,CASA GRANDE,Hurto,31603,51.3,10,4,5.67,4,11,3.481,MEDIO
2023,4,ASCOPE,CASA GRANDE,Robo,31603,51.3,6,7,8.67,4,8,2.531,MEDIO
2023,4,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,31603,51.3,34,23,27.67,3,22,6.961,ALTO
2023,4,GRAN CHIMU,CASCAS,Extorsión,12987,13.2,2,1,1.0,-2,1,0.77,BAJO
2023,4,GRAN CHIMU,CASCAS,Hurto,12987,13.2,2,2,1.67,1,1,0.77,BAJO
2023,4,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,12987,13.2,4,2,3.33,5,8,6.16,MEDIO
2023,4,VIRU,CHAO,Estafa,48150,28.1,2,3,2.67,1,1,0.208,BAJO
2023,4,VIRU,CHAO,Extorsión,48150,28.1,0,3,1.0,0,2,0.415,BAJO
2023,4,VIRU,CHAO,Hurto,48150,28.1,10,11,10.67,-5,14,2.908,MEDIO
2023,4,VIRU,CHAO,Robo,48150,28.1,16,21,17.67,8,15,3.115,MEDIO
2023,4,VIRU,CHAO,Violencia contra la mujer e integrantes,48150,28.1,22,17,18.33,-3,29,6.023,ALTO
2023,4,CHEPEN,CHEPEN,Estafa,51551,179.4,11,2,6.67,5,8,1.552,MEDIO
2023,4,CHEPEN,CHEPEN,Extorsión,51551,179.4,6,5,4.33,6,10,1.94,MEDIO
2023,4,CHEPEN,CHEPEN,Hurto,51551,179.4,26,19,21.33,-5,20,3.88,ALTO
2023,4,CHEPEN,CHEPEN,Robo,51551,179.4,16,31,21.33,-3,15,2.91,MEDIO
2023,4,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,51551,179.4,43,42,41.0,19,42,8.147,ALTO
2023,4,ASCOPE,CHICAMA,Estafa,16650,18.6,0,1,0.33,2,2,1.201,BAJO
2023,4,ASCOPE,CHICAMA,Extorsión,16650,18.6,3,6,4.33,2,5,3.003,MEDIO
2023,4,ASCOPE,CHICAMA,Hurto,16650,18.6,6,2,2.67,9,14,8.408,MEDIO
2023,4,ASCOPE,CHICAMA,Robo,16650,18.6,3,5,3.0,2,3,1.802,BAJO
2023,4,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,16650,18.6,7,6,6.0,2,8,4.805,MEDIO
2023,4,ASCOPE,CHOCOPE,Estafa,9547,95.2,2,1,1.33,2,2,2.095,BAJO
2023,4,ASCOPE,CHOCOPE,Extorsión,9547,95.2,5,6,4.33,2,3,3.142,BAJO
2023,4,ASCOPE,CHOCOPE,Hurto,9547,95.2,4,1,3.0,-5,4,4.19,MEDIO
2023,4,ASCOPE,CHOCOPE,Robo,9547,95.2,0,3,1.33,0,2,2.095,BAJO
2023,4,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,9547,95.2,2,2,3.33,2,4,4.19,MEDIO
2023,4,TRUJILLO,EL PORVENIR,Estafa,211979,5776.0,7,11,9.0,4,10,0.472,MEDIO
2023,4,TRUJILLO,EL PORVENIR,Extorsión,211979,5776.0,16,34,25.0,14,38,1.793,ALTO
2023,4,TRUJILLO,EL PORVENIR,Hurto,211979,5776.0,51,33,42.33,20,76,3.585,ALTO
2023,4,TRUJILLO,EL PORVENIR,Robo,211979,5776.0,33,46,42.0,18,43,2.029,ALTO
2023,4,TRUJILLO,EL PORVENIR,Secuestro,211979,5776.0,1,0,0.67,1,1,0.047,BAJO
2023,4,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,211979,5776.0,101,73,89.0,17,95,4.482,ALTO
2023,4,TRUJILLO,FLORENCIA DE MORA,Estafa,36596,18389.9,0,1,0.67,0,1,0.273,BAJO
2023,4,TRUJILLO,FLORENCIA DE MORA,Extorsión,36596,18389.9,0,10,5.0,0,7,1.913,MEDIO
2023,4,TRUJILLO,FLORENCIA DE MORA,Hurto,36596,18389.9,29,46,37.0,13,44,12.023,ALTO
2023,4,TRUJILLO,FLORENCIA DE MORA,Robo,36596,18389.9,21,16,17.33,9,17,4.645,ALTO
2023,4,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,36596,18389.9,20,23,23.33,-6,29,7.924,ALTO
2023,4,PACASMAYO,GUADALUPE,Estafa,47305,194.4,0,1,0.67,-1,3,0.634,BAJO
2023,4,PACASMAYO,GUADALUPE,Extorsión,47305,194.4,7,9,7.67,8,8,1.691,MEDIO
2023,4,PACASMAYO,GUADALUPE,Hurto,47305,194.4,21,13,15.67,-2,11,2.325,MEDIO
2023,4,PACASMAYO,GUADALUPE,Robo,47305,194.4,26,20,24.67,8,15,3.171,MEDIO
2023,4,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,47305,194.4,24,28,27.0,0,23,4.862,ALTO
2023,4,VIRU,GUADALUPITO,Hurto,6947,17.8,2,2,3.33,3,5,7.197,MEDIO
2023,4,VIRU,GUADALUPITO,Robo,6947,17.8,3,0,2.33,3,4,5.758,MEDIO
2023,4,SANCHEZ CARRION,HUAMACHUCO,Estafa,69477,163.8,4,3,3.0,5,9,1.295,MEDIO
2023,4,SANCHEZ CARRION,HUAMACHUCO,Extorsión,69477,163.8,1,0,1.0,-2,3,0.432,BAJO
2023,4,SANCHEZ CARRION,HUAMACHUCO,Hurto,69477,163.8,13,21,15.67,17,22,3.167,ALTO
2023,4,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,69477,163.8,40,28,32.33,11,48,6.909,ALTO
2023,4,TRUJILLO,HUANCHACO,Extorsión,84092,251.8,9,7,8.33,2,4,0.476,MEDIO
2023,4,TRUJILLO,HUANCHACO,Hurto,84092,251.8,26,61,48.67,16,34,4.043,ALTO
2023,4,TRUJILLO,HUANCHACO,Robo,84092,251.8,16,19,20.33,4,14,1.665,MEDIO
2023,4,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,84092,251.8,44,59,45.67,23,52,6.184,ALTO
2023,4,PACASMAYO,JEQUETEPEQUE,Extorsión,3917,78.5,1,1,0.67,1,1,2.553,BAJO
2023,4,PACASMAYO,JEQUETEPEQUE,Hurto,3917,78.5,0,1,1.67,-2,1,2.553,BAJO
2023,4,PACASMAYO,JEQUETEPEQUE,Robo,3917,78.5,0,0,0.0,1,1,2.553,BAJO
2023,4,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,3917,78.5,1,3,2.67,3,3,7.659,BAJO
2023,4,JULCAN,JULCAN,Violencia contra la mujer e integrantes,10198,49.0,3,5,3.67,0,3,2.942,BAJO
2023,4,TRUJILLO,LA ESPERANZA,Estafa,203244,10903.6,10,17,13.0,0,11,0.541,MEDIO
2023,4,TRUJILLO,LA ESPERANZA,Extorsión,203244,10903.6,27,14,21.33,3,19,0.935,ALTO
2023,4,TRUJILLO,LA ESPERANZA,Hurto,203244,10903.6,102,112,99.67,9,67,3.297,ALTO
2023,4,TRUJILLO,LA ESPERANZA,Robo,203244,10903.6,57,68,57.33,9,56,2.755,ALTO
2023,4,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,203244,10903.6,103,109,106.0,28,104,5.117,ALTO
2023,4,TRUJILLO,LAREDO,Estafa,39495,117.7,3,2,2.0,0,1,0.253,BAJO
2023,4,TRUJILLO,LAREDO,Extorsión,39495,117.7,9,11,8.33,7,12,3.038,MEDIO
2023,4,TRUJILLO,LAREDO,Hurto,39495,117.7,16,18,14.0,-5,9,2.279,MEDIO
2023,4,TRUJILLO,LAREDO,Robo,39495,117.7,12,26,14.33,-1,11,2.785,MEDIO
2023,4,TRUJILLO,LAREDO,Secuestro,39495,117.7,0,0,0.0,0,1,0.253,BAJO
2023,4,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,39495,117.7,22,21,23.67,5,30,7.596,ALTO
2023,4,GRAN CHIMU,LUCMA,Violencia contra la mujer e integrantes,6007,19.1,0,0,0.67,2,2,3.329,BAJO
2023,4,OTUZCO,MACHE,Hurto,2745,73.6,0,0,0.0,1,1,3.643,BAJO
2023,4,OTUZCO,MACHE,Robo,2745,73.6,0,0,0.0,1,1,3.643,BAJO
2023,4,OTUZCO,MACHE,Violencia contra la mujer e integrantes,2745,73.6,0,0,0.0,1,1,3.643,BAJO
2023,4,ASCOPE,MAGDALENA DE CAO,Hurto,3330,20.0,0,1,0.33,0,1,3.003,BAJO
2023,4,SANCHEZ CARRION,MARCABAL,Robo,17001,72.8,0,0,0.0,1,1,0.588,BAJO
2023,4,SANCHEZ CARRION,MARCABAL,Violencia contra la mujer e integrantes,17001,72.8,1,0,0.67,1,1,0.588,BAJO
2023,4,TRUJILLO,MOCHE,Extorsión,40934,1621.1,4,5,4.67,1,5,1.221,MEDIO
2023,4,TRUJILLO,MOCHE,Hurto,40934,1621.1,25,15,17.67,2,16,3.909,ALTO
2023,4,TRUJILLO,MOCHE,Robo,40934,1621.1,15,15,16.0,-4,10,2.443,MEDIO
2023,4,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,40934,1621.1,48,16,33.33,-7,23,5.619,ALTO
2023,4,OTUZCO,OTUZCO,Extorsión,25437,57.3,0,3,3.67,4,4,1.573,MEDIO
2023,4,OTUZCO,OTUZCO,Hurto,25437,57.3,5,8,5.33,6,8,3.145,MEDIO
2023,4,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,25437,57.3,16,10,12.33,8,17,6.683,ALTO
2023,4,CHEPEN,PACANGA,Extorsión,25852,44.3,1,2,1.67,1,1,0.387,BAJO
2023,4,CHEPEN,PACANGA,Hurto,25852,44.3,7,11,10.0,2,6,2.321,MEDIO
2023,4,CHEPEN,PACANGA,Robo,25852,44.3,9,8,8.33,10,18,6.963,ALTO
2023,4,CHEPEN,PACANGA,Violencia contra la mujer e integrantes,25852,44.3,21,27,23.0,11,29,11.218,ALTO
2023,4,PACASMAYO,PACASMAYO,Estafa,30594,992.0,2,8,5.33,-1,3,0.981,BAJO
2023,4,PACASMAYO,PACASMAYO,Extorsión,30594,992.0,4,6,5.0,0,7,2.288,MEDIO
2023,4,PACASMAYO,PACASMAYO,Hurto,30594,992.0,12,18,14.0,-5,13,4.249,MEDIO
2023,4,PACASMAYO,PACASMAYO,Robo,30594,992.0,9,9,7.67,0,10,3.269,MEDIO
2023,4,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,30594,992.0,35,49,36.0,23,51,16.67,ALTO
2023,4,ASCOPE,PAIJAN,Estafa,27482,173.1,0,1,0.33,0,1,0.364,BAJO
2023,4,ASCOPE,PAIJAN,Extorsión,27482,173.1,16,7,9.33,9,10,3.639,MEDIO
2023,4,ASCOPE,PAIJAN,Hurto,27482,173.1,12,7,10.33,4,7,2.547,MEDIO
2023,4,ASCOPE,PAIJAN,Robo,27482,173.1,9,12,10.67,4,9,3.275,MEDIO
2023,4,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,27482,173.1,26,13,17.67,-6,9,3.275,MEDIO
2023,4,PATAZ,PARCOY,Estafa,24446,80.4,1,0,0.67,-2,1,0.409,BAJO
2023,4,PATAZ,PARCOY,Hurto,24446,80.4,5,5,5.33,4,6,2.454,MEDIO
2023,4,PATAZ,PARCOY,Violencia contra la mujer e integrantes,24446,80.4,6,8,6.0,0,4,1.636,MEDIO
2023,4,PATAZ,PATAZ,Hurto,9279,20.5,4,5,3.67,-1,8,8.622,MEDIO
2023,4,PATAZ,PATAZ,Robo,9279,20.5,0,2,0.67,0,2,2.155,BAJO
2023,4,PATAZ,PIAS,Robo,1243,4.6,0,0,0.0,1,1,8.045,BAJO
2023,4,TRUJILLO,POROTO,Robo,3045,11.0,0,0,0.0,1,2,6.568,BAJO
2023,4,TRUJILLO,POROTO,Violencia contra la mujer e integrantes,3045,11.0,0,0,0.67,1,1,3.284,BAJO
2023,4,CHEPEN,PUEBLO NUEVO,Extorsión,15240,56.4,2,1,1.0,0,1,0.656,BAJO
2023,4,CHEPEN,PUEBLO NUEVO,Hurto,15240,56.4,2,5,2.33,1,4,2.625,MEDIO
2023,4,CHEPEN,PUEBLO NUEVO,Robo,15240,56.4,3,9,4.67,0,5,3.281,MEDIO
2023,4,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,15240,56.4,10,9,12.0,1,10,6.562,MEDIO
2023,4,SANTIAGO DE CHUCO,QUIRUVILCA,Hurto,11030,20.1,3,7,3.33,-8,1,0.907,BAJO
2023,4,SANTIAGO DE CHUCO,QUIRUVILCA,Robo,11030,20.1,2,1,1.67,1,1,0.907,BAJO
2023,4,SANTIAGO DE CHUCO,QUIRUVILCA,Secuestro,11030,20.1,0,0,0.33,1,1,0.907,BAJO
2023,4,ASCOPE,RAZURI,Estafa,9614,31.7,0,0,0.0,1,1,1.04,BAJO
2023,4,ASCOPE,RAZURI,Extorsión,9614,31.7,3,5,3.67,4,4,4.161,MEDIO
2023,4,ASCOPE,RAZURI,Hurto,9614,31.7,2,5,3.33,2,2,2.08,BAJO
2023,4,ASCOPE,RAZURI,Violencia contra la mujer e integrantes,9614,31.7,2,1,1.33,4,5,5.201,MEDIO
2023,4,TRUJILLO,SALAVERRY,Estafa,20416,52.3,2,2,1.67,-2,1,0.49,BAJO
2023,4,TRUJILLO,SALAVERRY,Hurto,20416,52.3,12,11,10.67,-1,9,4.408,MEDIO
2023,4,TRUJILLO,SALAVERRY,Robo,20416,52.3,2,3,1.67,4,7,3.429,MEDIO
2023,4,TRUJILLO,SALAVERRY,Violencia contra la mujer e integrantes,20416,52.3,10,14,11.0,-1,11,5.388,MEDIO
2023,4,OTUZCO,SALPO,Hurto,5783,30.0,1,1,0.67,2,2,3.458,BAJO
2023,4,OTUZCO,SALPO,Robo,5783,30.0,0,0,0.0,-1,1,1.729,BAJO
2023,4,OTUZCO,SALPO,Violencia contra la mujer e integrantes,5783,30.0,2,1,1.33,1,1,1.729,BAJO
2023,4,PACASMAYO,SAN JOSE,Extorsión,12802,71.8,2,3,2.0,1,1,0.781,BAJO
2023,4,PACASMAYO,SAN JOSE,Hurto,12802,71.8,0,4,1.67,0,2,1.562,BAJO
2023,4,PACASMAYO,SAN JOSE,Robo,12802,71.8,3,8,6.0,-3,1,0.781,BAJO
2023,4,PACASMAYO,SAN JOSE,Violencia contra la mujer e integrantes,12802,71.8,7,5,6.33,-5,5,3.906,MEDIO
2023,4,PACASMAYO,SAN PEDRO DE LLOC,Estafa,17021,24.4,1,1,1.0,0,1,0.588,BAJO
2023,4,PACASMAYO,SAN PEDRO DE LLOC,Extorsión,17021,24.4,2,2,2.33,6,7,4.113,MEDIO
2023,4,PACASMAYO,SAN PEDRO DE LLOC,Hurto,17021,24.4,1,4,5.33,7,11,6.463,MEDIO
2023,4,PACASMAYO,SAN PEDRO DE LLOC,Robo,17021,24.4,2,3,1.67,0,1,0.588,BAJO
2023,4,PACASMAYO,SAN PEDRO DE LLOC,Violencia contra la mujer e integrantes,17021,24.4,13,9,12.0,-7,5,2.938,MEDIO
2023,4,SANCHEZ CARRION,SANAGORAN,Hurto,15469,47.7,0,1,0.67,1,1,0.646,BAJO
2023,4,SANCHEZ CARRION,SANAGORAN,Violencia contra la mujer e integrantes,15469,47.7,1,1,1.0,3,3,1.939,BAJO
2023,4,ASCOPE,SANTIAGO DE CAO,Estafa,20017,164.9,1,0,0.33,1,2,0.999,BAJO
2023,4,ASCOPE,SANTIAGO DE CAO,Extorsión,20017,164.9,0,1,0.33,-3,2,0.999,BAJO
2023,4,ASCOPE,SANTIAGO DE CAO,Hurto,20017,164.9,10,9,10.0,5,10,4.996,MEDIO
2023,4,ASCOPE,SANTIAGO DE CAO,Robo,20017,164.9,5,5,4.33,4,6,2.997,MEDIO
2023,4,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,20017,164.9,16,11,15.0,-10,16,7.993,ALTO
2023,4,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Estafa,21290,19.8,0,0,0.0,1,1,0.47,BAJO
2023,4,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Extorsión,21290,19.8,0,0,0.33,0,1,0.47,BAJO
2023,4,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Hurto,21290,19.8,1,2,2.33,5,5,2.349,MEDIO
2023,4,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,21290,19.8,7,2,5.0,1,8,3.758,MEDIO
2023,4,SANCHEZ CARRION,SARIN,Estafa,9723,28.6,0,0,0.0,1,1,1.028,BAJO
2023,4,SANCHEZ CARRION,SARIN,Hurto,9723,28.6,0,0,0.0,1,1,1.028,BAJO
2023,4,SANCHEZ CARRION,SARIN,Violencia contra la mujer e integrantes,9723,28.6,0,1,0.33,2,2,2.057,BAJO
2023,4,GRAN CHIMU,SAYAPULLO,Robo,6510,45.4,0,0,0.0,1,1,1.536,BAJO
2023,4,GRAN CHIMU,SAYAPULLO,Violencia contra la mujer e integrantes,6510,45.4,0,1,0.33,2,2,3.072,BAJO
2023,4,TRUJILLO,SIMBAL,Extorsión,4189,10.7,0,0,0.0,1,1,2.387,BAJO
2023,4,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,4189,10.7,1,3,1.33,1,1,2.387,BAJO
2023,4,OTUZCO,SINSICAP,Extorsión,8213,18.1,0,0,0.0,1,1,1.218,BAJO
2023,4,SANTIAGO DE CHUCO,SITABAMBA,Hurto,3043,10.7,0,1,0.33,1,1,3.286,BAJO
2023,4,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,14291,42.0,4,5,5.67,-5,9,6.298,MEDIO
2023,4,TRUJILLO,TRUJILLO,Estafa,324506,8244.6,88,79,79.33,0,83,2.558,ALTO
2023,4,TRUJILLO,TRUJILLO,Extorsión,324506,8244.6,48,67,51.0,15,48,1.479,ALTO
2023,4,TRUJILLO,TRUJILLO,Hurto,324506,8244.6,357,436,392.33,160,475,14.638,ALTO
2023,4,TRUJILLO,TRUJILLO,Robo,324506,8244.6,195,180,187.0,124,294,9.06,ALTO
2023,4,TRUJILLO,TRUJILLO,Secuestro,324506,8244.6,3,2,3.0,1,1,0.031,BAJO
2023,4,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,324506,8244.6,319,206,266.33,49,297,9.152,ALTO
2023,4,OTUZCO,USQUIL,Hurto,25490,57.2,1,0,0.33,2,2,0.785,BAJO
2023,4,OTUZCO,USQUIL,Violencia contra la mujer e integrantes,25490,57.2,4,1,3.67,-2,3,1.177,BAJO
2023,4,TRUJILLO,VICTOR LARCO HERRERA,Estafa,74907,4156.9,2,3,2.67,1,3,0.4,BAJO
2023,4,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,74907,4156.9,4,4,4.33,-1,2,0.267,BAJO
2023,4,TRUJILLO,VICTOR LARCO HERRERA,Hurto,74907,4156.9,18,25,21.67,16,36,4.806,ALTO
2023,4,TRUJILLO,VICTOR LARCO HERRERA,Robo,74907,4156.9,8,12,11.0,20,23,3.07,ALTO
2023,4,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,74907,4156.9,38,29,34.0,25,56,7.476,ALTO
2023,4,VIRU,VIRU,Estafa,80877,75.1,6,3,5.0,-11,2,0.247,BAJO
2023,4,VIRU,VIRU,Extorsión,80877,75.1,9,9,7.67,1,6,0.742,MEDIO
2023,4,VIRU,VIRU,Hurto,80877,75.1,28,12,19.0,11,20,2.473,ALTO
2023,4,VIRU,VIRU,Robo,80877,75.1,32,23,28.0,12,37,4.575,ALTO
2023,4,VIRU,VIRU,Secuestro,80877,75.1,1,0,0.33,2,2,0.247,BAJO
2023,4,VIRU,VIRU,Violencia contra la mujer e integrantes,80877,75.1,41,45,45.67,12,47,5.811,ALTO
2023,5,OTUZCO,AGALLPAMPA,Robo,9395,36.3,0,0,0.0,1,2,2.129,BAJO
2023,5,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,9395,36.3,3,0,1.33,4,4,4.258,MEDIO
2023,5,SANTIAGO DE CHUCO,ANGASMARCA,Violencia contra la mujer e integrantes,7301,47.7,0,1,0.33,0,1,1.37,BAJO
2023,5,ASCOPE,ASCOPE,Extorsión,6558,22.5,3,3,2.67,4,4,6.099,MEDIO
2023,5,ASCOPE,ASCOPE,Hurto,6558,22.5,0,4,1.33,1,1,1.525,BAJO
2023,5,ASCOPE,ASCOPE,Robo,6558,22.5,1,3,1.33,0,2,3.05,BAJO
2023,5,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,6558,22.5,3,1,4.0,3,5,7.624,MEDIO
2023,5,BOLIVAR,BOLIVAR,Robo,4072,5.5,0,0,0.0,1,1,2.456,BAJO
2023,5,SANTIAGO DE CHUCO,CACHICADAN,Hurto,7350,27.5,1,0,0.33,2,2,2.721,BAJO
2023,5,JULCAN,CARABAMBA,Hurto,5937,22.1,1,0,0.67,2,2,3.369,BAJO
2023,5,JULCAN,CARABAMBA,Violencia contra la mujer e integrantes,5937,22.1,0,0,0.33,-2,1,1.684,BAJO
2023,5,ASCOPE,CASA GRANDE,Estafa,31603,51.3,0,2,0.67,0,1,0.316,BAJO
2023,5,ASCOPE,CASA GRANDE,Extorsión,31603,51.3,17,11,13.33,-9,5,1.582,MEDIO
2023,5,ASCOPE,CASA GRANDE,Hurto,31603,51.3,11,3,8.0,1,11,3.481,MEDIO
2023,5,ASCOPE,CASA GRANDE,Robo,31603,51.3,8,13,9.0,1,6,1.899,MEDIO
2023,5,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,31603,51.3,22,26,27.33,10,27,8.543,ALTO
2023,5,GRAN CHIMU,CASCAS,Estafa,12987,13.2,0,0,0.33,1,1,0.77,BAJO
2023,5,GRAN CHIMU,CASCAS,Extorsión,12987,13.2,1,0,1.0,0,1,0.77,BAJO
2023,5,GRAN CHIMU,CASCAS,Hurto,12987,13.2,1,1,1.33,-1,1,0.77,BAJO
2023,5,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,12987,13.2,8,4,5.33,3,5,3.85,MEDIO
2023,5,VIRU,CHAO,Estafa,48150,28.1,1,3,2.0,2,5,1.038,MEDIO
2023,5,VIRU,CHAO,Extorsión,48150,28.1,2,0,0.67,0,1,0.208,BAJO
2023,5,VIRU,CHAO,Hurto,48150,28.1,14,11,11.67,1,18,3.738,ALTO
2023,5,VIRU,CHAO,Robo,48150,28.1,15,16,15.67,5,13,2.7,MEDIO
2023,5,VIRU,CHAO,Secuestro,48150,28.1,0,0,0.0,1,1,0.208,BAJO
2023,5,VIRU,CHAO,Violencia contra la mujer e integrantes,48150,28.1,29,16,22.33,-20,9,1.869,MEDIO
2023,5,CHEPEN,CHEPEN,Estafa,51551,179.4,8,7,8.67,1,5,0.97,MEDIO
2023,5,CHEPEN,CHEPEN,Extorsión,51551,179.4,10,2,6.0,-4,4,0.776,MEDIO
2023,5,CHEPEN,CHEPEN,Hurto,51551,179.4,20,19,21.67,14,35,6.789,ALTO
2023,5,CHEPEN,CHEPEN,Robo,51551,179.4,15,17,16.0,8,14,2.716,MEDIO
2023,5,CHEPEN,CHEPEN,Secuestro,51551,179.4,0,0,0.0,2,2,0.388,BAJO
2023,5,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,51551,179.4,42,38,41.0,5,34,6.595,ALTO
2023,5,ASCOPE,CHICAMA,Estafa,16650,18.6,2,0,0.67,1,1,0.601,BAJO
2023,5,ASCOPE,CHICAMA,Extorsión,16650,18.6,5,4,4.0,0,2,1.201,BAJO
2023,5,ASCOPE,CHICAMA,Hurto,16650,18.6,14,0,6.67,6,9,5.405,MEDIO
2023,5,ASCOPE,CHICAMA,Robo,16650,18.6,3,1,2.33,1,3,1.802,BAJO
2023,5,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,16650,18.6,8,5,6.67,5,9,5.405,MEDIO
2023,5,ASCOPE,CHOCOPE,Estafa,9547,95.2,2,1,1.67,2,2,2.095,BAJO
2023,5,ASCOPE,CHOCOPE,Extorsión,9547,95.2,3,2,3.33,0,1,1.047,BAJO
2023,5,ASCOPE,CHOCOPE,Hurto,9547,95.2,4,4,4.0,-1,4,4.19,MEDIO
2023,5,ASCOPE,CHOCOPE,Robo,9547,95.2,2,1,1.0,0,2,2.095,BAJO
2023,5,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,9547,95.2,4,6,4.0,1,5,5.237,MEDIO
2023,5,SANCHEZ CARRION,CHUGAY,Robo,19093,45.9,0,0,0.0,0,1,0.524,BAJO
2023,5,SANCHEZ CARRION,CHUGAY,Violencia contra la mujer e integrantes,19093,45.9,0,1,0.33,4,5,2.619,MEDIO
2023,5,SANCHEZ CARRION,CURGOS,Violencia contra la mujer e integrantes,8441,79.5,0,0,0.67,0,2,2.369,BAJO
